DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011,,,,,
28760,NEBRASKA                 ,SARPY,"11,645","13,776","16,129","-31,534","-41,555",,,,,
28770,NEBRASKA                 ,SAUNDERS,"2,428","3,392","4,373","-5,270","-6,411",,,,,
28780,NEBRASKA                 ,SCOTTS BLUFF,"10,155","11,102","12,816","-10,931","-12,960",,,,,
28790,NEBRASKA                 ,SEWARD,"1,053","1,639","2,141","-2,663","-3,761",,,,,
28800,NEBRASKA                 ,SHERIDAN,940,"2,365","1,459",-177,-369,,,,,
28810,NEBRASKA                 ,SHERMAN,547,557,"1,114",-943,"-1,074",,,,,
28820,NEBRASKA                 ,SIOUX,10,9,18,7,24,,,,,
28830,NEBRASKA                 ,STANTON,360,499,434,-609,-863,,,,,
28840,NEBRASKA                 ,THAYER,806,777,796,-963,"-1,120",,,,,
28850,NEBRASKA                 ,THOMAS,54,72,35,-25,-27,,,,,
28860,NEBRASKA                 ,THURSTON,"1,040","1,412","2,142","-1,239","-2,345",,,,,
28870,NEBRASKA                 ,VALLEY,879,891,"1,008","-1,555","-1,652",,,,,
28880,NEBRASKA                 ,WASHINGTON,"1,207","1,357","2,260","-2,284","-3,705",,,,,
28890,NEBRASKA                 ,WAYNE,664,922,"1,642",-878,"-1,003",,,,,
28900,NEBRASKA                 ,WEBSTER,511,730,732,"-1,090",-949,,,,,
28910,NEBRASKA                 ,WHEELER,45,72,69,-173,-69,,,,,
28920,NEBRASKA                 ,YORK,"1,587","1,567","1,881","-3,091","-4,022",,,,,
29000,NEVADA                   ,CHURCHILL,"5,243","6,063","7,590","9,111","6,562",,,,,
29010,NEVADA                   ,CLARK,"326,295","485,559","675,132","643,092","457,369",,,,,
29020,NEVADA                   ,DOUGLAS,"4,084","8,531","13,549","10,280","6,306",,,,,
29030,NEVADA                   ,ELKO,"6,143","5,881","8,167","5,407","2,572",,,,,
29040,NEVADA                   ,ESMERALDA,133,188,361,-105,276,,,,,
29050,NEVADA                   ,EUREKA,238,324,222,134,39,,,,,
29060,NEVADA                   ,HUMBOLDT,"2,435","2,790","5,089","3,749","2,701",,,,,
29070,NEVADA                   ,LANDER,503,779,"1,062",659,699,,,,,
29080,NEVADA                   ,LINCOLN,"2,663","2,904","6,144","8,153","9,693",,,,,
29090,NEVADA                   ,LYON,"10,983","17,328","22,742","21,648","16,320",,,,,
29100,NEVADA                   ,MINERAL,"1,347","1,413","2,437","2,697","1,841",,,,,
29110,NEVADA                   ,NYE,"14,861","21,196","26,993","28,243","15,492",,,,,
29120,NEVADA                   ,CARSON CITY,"12,371","18,364","25,322","24,452","17,517",,,,,
29130,NEVADA                   ,PERSHING,541,"1,155","1,590","1,314",792,,,,,
29140,NEVADA                   ,STOREY,270,495,759,372,186,,,,,
29150,NEVADA                   ,WASHOE,"59,626","87,577","132,853","128,813","98,753",,,,,
29160,NEVADA                   ,WHITE PINE,"1,422","2,372","3,840","1,142",-634,,,,,
30000,NEW HAMPSHIRE            ,BELKNAP,"-2,039","11,710","25,722","31,124","14,877",,,,,
30010,NEW HAMPSHIRE            ,CARROLL,-740,"3,788","9,661","10,021","4,835",,,,,
30020,NEW HAMPSHIRE            ,CHESHIRE,-54,"10,411","19,819","21,255","10,373",,,,,
30030,NEW HAMPSHIRE            ,COOS,191,"5,891","11,465","13,055","8,532",,,,,
30040,NEW HAMPSHIRE            ,GRAFTON,"2,822","9,127","21,645","26,942","13,004",,,,,
30050,NEW HAMPSHIRE            ,HILLSBOROUGH,"-31,356","30,702","95,585","121,157","60,635",,,,,
30060,NEW HAMPSHIRE            ,MERRIMACK,"2,159","26,922","57,733","68,337","37,538",,,,,
30070,NEW HAMPSHIRE            ,ROCKINGHAM,"-52,616","-16,255","24,574","31,272","8,641",,,,,
30080,NEW HAMPSHIRE            ,STRAFFORD,113,"22,711","48,897","52,940","24,046",,,,,
30090,NEW HAMPSHIRE            ,SULLIVAN,"2,838","8,329","13,577","14,883","8,776",,,,,
31000,NEW JERSEY               ,ATLANTIC,"-68,343","-115,089","-162,317","-174,603","-89,663",,,,,
31100,NEW JERSEY               ,BERGEN,"-375,207","-453,242","-551,208","-560,220","-329,559",,,,,
31150,NEW JERSEY               ,BURLINGTON,"-80,418","-127,929","-171,808","-180,557","-101,552",,,,,
31160,NEW JERSEY               ,CAMDEN,"-118,844","-180,561","-258,285","-271,438","-141,960",,,,,
31180,NEW JERSEY               ,CAPE MAY,"-30,801","-49,399","-69,926","-70,639","-37,476",,,,,
31190,NEW JERSEY               ,CUMBERLAND,"-42,770","-74,268","-99,444","-106,424","-53,021",,,,,
31200,NEW JERSEY               ,ESSEX,"-455,869","-569,594","-649,414","-663,482","-367,103",,,,,
31220,NEW JERSEY               ,GLOUCESTER,"-51,399","-82,984","-117,211","-125,515","-67,741",,,,,
31230,NEW JERSEY               ,HUDSON,"-373,197","-453,060","-525,360","-509,757","-286,771",,,,,
31250,NEW JERSEY               ,HUNTERDON,"-47,599","-57,816","-71,376","-67,396","-39,737",,,,,
31260,NEW JERSEY               ,MERCER,"-129,564","-177,740","-228,323","-244,509","-130,445",,,,,
31270,NEW JERSEY               ,MIDDLESEX,"-345,438","-431,355","-525,014","-548,279","-310,742",,,,,
31290,NEW JERSEY               ,MONMOUTH,"-171,715","-238,362","-313,930","-323,596","-181,955",,,,,
31300,NEW JERSEY               ,MORRIS,"-167,866","-215,675","-255,585","-259,783","-154,792",,,,,
31310,NEW JERSEY               ,OCEAN,"-175,469","-256,810","-339,291","-355,062","-188,314",,,,,
31320,NEW JERSEY               ,PASSAIC,"-301,392","-366,513","-434,805","-434,893","-244,923",,,,,
31340,NEW JERSEY               ,SALEM,"-16,041","-25,586","-38,165","-39,904","-20,085",,,,,
31350,NEW JERSEY               ,SOMERSET,"-95,986","-123,806","-145,690","-151,037","-94,169",,,,,
31360,NEW JERSEY               ,SUSSEX,"-65,190","-89,851","-112,524","-123,058","-74,098",,,,,
31370,NEW JERSEY               ,UNION,"-261,956","-321,690","-391,597","-386,345","-216,750",,,,,
31390,NEW JERSEY               ,WARREN,"-42,030","-57,865","-79,487","-91,051","-55,617",,,,,
32000,NEW MEXICO               ,BERNALILLO,"105,866","67,756","70,466","-167,321","-198,718",,,,,
32010,NEW MEXICO               ,CATRON,"1,030",469,710,-634,"-1,060",,,,,
32020,NEW MEXICO               ,CHAVES,"29,813","15,388","15,134","-36,719","-40,198",,,,,
32025,NEW MEXICO               ,CIBOLA,"5,458","2,311","2,951","-7,972","-7,611",,,,,
32030,NEW MEXICO               ,COLFAX,"3,700","3,016","4,582","-4,612","-5,283",,,,,
32040,NEW MEXICO               ,CURRY,"12,184","7,474","6,340","-23,178","-24,378",,,,,
32050,NEW MEXICO               ,DEBACA,316,212,100,-468,-582,,,,,
32060,NEW MEXICO               ,DONA ANA,"52,722","31,596","33,637","-78,700","-90,155",,,,,
32070,NEW MEXICO               ,EDDY,"18,165","11,620","11,454","-31,854","-32,659",,,,,
32080,NEW MEXICO               ,GRANT,"10,179","6,408","6,743","-12,619","-14,036",,,,,
32090,NEW MEXICO               ,GUADALUPE,"1,554",857,853,"-2,559","-2,576",,,,,
32100,NEW MEXICO               ,HARDING,126,-21,18,-101,-204,,,,,
32110,NEW MEXICO               ,HIDALGO,760,581,662,"-1,091","-1,305",,,,,
32120,NEW MEXICO               ,LEA,"11,587","6,970","7,607","-21,583","-20,843",,,,,
32130,NEW MEXICO               ,LINCOLN,"4,569","2,592","3,036","-7,387","-7,246",,,,,
32131,NEW MEXICO               ,LOS ALAMOS,"1,398",739,506,"-1,770","-2,140",,,,,
32140,NEW MEXICO               ,LUNA,"9,362","4,390","5,228","-10,743","-11,161",,,,,
32150,NEW MEXICO               ,MCKINLEY,"6,614","3,708","3,832","-9,054","-10,168",,,,,
32160,NEW MEXICO               ,MORA,"1,583","1,297","1,423","-2,876","-3,948",,,,,
32170,NEW MEXICO               ,OTERO,"19,073","9,711","11,646","-29,600","-31,700",,,,,
32180,NEW MEXICO               ,QUAY,"4,008","2,726","2,357","-6,685","-7,720",,,,,
32190,NEW MEXICO               ,RIO ARRIBA,"12,819","7,650","7,928","-17,342","-20,267",,,,,
32200,NEW MEXICO               ,ROOSEVELT,"3,583","2,085","1,973","-5,922","-6,890",,,,,
32210,NEW MEXICO               ,SANDOVAL,"16,065","9,305","9,318","-22,098","-25,596",,,,,
32220,NEW MEXICO               ,SAN JUAN,"20,507","10,735","12,585","-24,261","-32,849",,,,,
32230,NEW MEXICO               ,SAN MIGUEL,"15,924","8,814","8,799","-22,259","-25,544",,,,,
32240,NEW MEXICO               ,SANTA FE,"33,786","21,256","21,476","-49,678","-53,580",,,,,
32250,NEW MEXICO               ,SIERRA,"6,460","2,984","2,919","-5,882","-5,706",,,,,
32260,NEW MEXICO               ,SOCORRO,"3,486","2,692","2,250","-6,844","-10,068",,,,,
32270,NEW MEXICO               ,TAOS,"9,454","5,194","5,501","-13,265","-14,209",,,,,
32280,NEW MEXICO               ,TORRANCE,"4,809","2,291","2,485","-4,712","-6,444",,,,,
32290,NEW MEXICO               ,UNION,880,714,531,"-1,571","-2,156",,,,,
32300,NEW MEXICO               ,VALENCIA,"17,054","11,163","11,543","-24,773","-27,756",,,,,
33000,NEW YORK                 ,ALBANY,"22,485","51,749","78,411","-34,294","-66,050",,,,,
33010,NEW YORK                 ,ALLEGANY,"4,709","8,855","11,743","-4,107","-9,100",,,,,
33020,NEW YORK                 ,BRONX,"-1,088,435","-919,076","-784,038","-795,685","-823,489",,,,,
33030,NEW YORK                 ,BROOME,"26,429","51,200","76,477","-30,095","-59,625",,,,,
33040,NEW YORK                 ,CATTARAUGUS,"12,080","20,083","29,343","-13,343","-28,357",,,,,
33050,NEW YORK                 ,CAYUGA,"8,250","17,490","25,206","-10,187","-19,315",,,,,
33060,NEW YORK                 ,CHAUTAUQUA,"20,614","31,767","42,207","-24,784","-46,725",,,,,
33070,NEW YORK                 ,CHEMUNG,"15,464","23,960","33,893","-17,234","-30,887",,,,,
33080,NEW YORK                 ,CHENANGO,"5,132","10,018","15,930","-7,044","-13,193",,,,,
33090,NEW YORK                 ,CLINTON,"13,026","22,359","33,869","-11,101","-27,889",,,,,
33200,NEW YORK                 ,COLUMBIA,"-13,562","-5,090","3,727","-3,870","-8,548",,,,,
33210,NEW YORK                 ,CORTLAND,"5,737","13,269","18,358","-6,198","-14,172",,,,,
33220,NEW YORK                 ,DELAWARE,"-5,533",66,"6,314","-6,694","-10,258",,,,,
33230,NEW YORK                 ,DUTCHESS,"-137,489","-85,331","-43,058","-49,311","-67,264",,,,,
33240,NEW YORK                 ,ERIE,"89,991","180,321","262,947","-100,900","-215,611",,,,,
33260,NEW YORK                 ,ESSEX,"5,313","7,602","11,886","-3,761","-7,993",,,,,
33270,NEW YORK                 ,FRANKLIN,"7,787","11,832","14,979","-3,834","-9,121",,,,,
33280,NEW YORK                 ,FULTON,"6,003","14,440","23,903","-8,476","-18,620",,,,,
33290,NEW YORK                 ,GENESEE,"6,028","11,331","15,862","-6,096","-13,236",,,,,
33300,NEW YORK                 ,GREENE,"-12,959","-4,217","4,716","-5,681","-8,675",,,,,
33310,NEW YORK                 ,HAMILTON,-222,718,"1,465",-344,-750,,,,,
33320,NEW YORK                 ,HERKIMER,"5,758","13,518","19,912","-7,188","-14,548",,,,,
33330,NEW YORK                 ,JEFFERSON,"11,718","23,926","34,764","-13,832","-28,775",,,,,
33331,NEW YORK                 ,KINGS,"-2,159,440","-1,940,131","-1,750,236","-1,835,980","-1,932,781",,,,,
33340,NEW YORK                 ,LEWIS,"2,409","4,447","7,189","-2,185","-5,848",,,,,
33350,NEW YORK                 ,LIVINGSTON,"4,599","9,072","13,580","-4,528","-11,495",,,,,
33360,NEW YORK                 ,MADISON,"8,599","17,337","22,476","-10,000","-18,179",,,,,
33370,NEW YORK                 ,MONROE,"51,209","109,234","168,516","-54,891","-126,464",,,,,
33380,NEW YORK                 ,MONTGOMERY,"4,814","13,574","18,653","-9,952","-13,991",,,,,
33400,NEW YORK                 ,NASSAU,"-1,581,915","-1,324,258","-1,148,161","-1,133,937","-1,247,838",,,,,
33420,NEW YORK                 ,NEW YORK,"-1,921,263","-1,660,072","-1,443,841","-1,437,480","-1,355,740",,,,,
33500,NEW YORK                 ,NIAGARA,"25,039","52,214","78,336","-26,280","-61,371",,,,,
33510,NEW YORK                 ,ONEIDA,"34,587","73,628","107,898","-41,905","-82,715",,,,,
33520,NEW YORK                 ,ONONDAGA,"57,686","113,861","156,833","-70,333","-128,890",,,,,
33530,NEW YORK                 ,ONTARIO,"7,075","16,057","24,237","-7,160","-18,700",,,,,
33540,NEW YORK                 ,ORANGE,"-185,166","-129,830","-87,678","-94,494","-98,219",,,,,
33550,NEW YORK                 ,ORLEANS,"3,931","7,106","9,259","-3,081","-6,544",,,,,
33560,NEW YORK                 ,OSWEGO,"20,084","36,609","47,266","-20,356","-41,173",,,,,
33570,NEW YORK                 ,OTSEGO,"1,361","6,058","12,788","-4,969","-11,452",,,,,
33580,NEW YORK                 ,PUTNAM,"-62,440","-53,126","-47,112","-50,549","-53,087",,,,,
33590,NEW YORK                 ,QUEENS,"-899,854","-675,811","-475,943","-511,601","-787,026",,,,,
33600,NEW YORK                 ,RENSSELAER,"13,741","32,548","48,149","-17,990","-38,667",,,,,
33610,NEW YORK                 ,RICHMOND,"-555,141","-507,593","-455,746","-441,171","-493,430",,,,,
33620,NEW YORK                 ,ROCKLAND,"-379,226","-342,316","-290,891","-290,568","-306,605",,,,,
33630,NEW YORK                 ,ST. LAWRENCE,"14,422","28,307","39,356","-9,153","-24,881",,,,,
33640,NEW YORK                 ,SARATOGA,"15,812","33,528","50,922","-22,682","-40,479",,,,,
33650,NEW YORK                 ,SCHENECTADY,"13,755","33,766","46,209","-18,921","-36,675",,,,,
33660,NEW YORK                 ,SCHOHARIE,"1,414","3,526","6,990","-3,587","-5,762",,,,,
33670,NEW YORK                 ,SCHUYLER,"2,145","3,598","4,965","-2,071","-3,899",,,,,
33680,NEW YORK                 ,SENECA,"3,421","6,591","10,681","-3,302","-8,031",,,,,
33690,NEW YORK                 ,STEUBEN,"12,105","22,968","29,994","-12,767","-25,662",,,,,
33700,NEW YORK                 ,SUFFOLK,"-2,163,334","-1,860,785","-1,577,392","-1,618,704","-1,751,539",,,,,
33710,NEW YORK                 ,SULLIVAN,"-47,074","-30,528","-13,765","-23,782","-32,753",,,,,
33720,NEW YORK                 ,TIOGA,"9,073","9,068","8,729","-10,633","-17,241",,,,,
33730,NEW YORK                 ,TOMPKINS,"6,843","12,689","18,826","-9,506","-16,450",,,,,
33740,NEW YORK                 ,ULSTER,"-70,574","-43,429","-10,877","-21,326","-28,368",,,,,
33750,NEW YORK                 ,WARREN,"7,423","15,098","24,725","-9,981","-20,166",,,,,
33760,NEW YORK                 ,WASHINGTON,"6,399","14,703","22,046","-6,353","-13,735",,,,,
33770,NEW YORK                 ,WAYNE,"7,403","18,913","31,711","-8,972","-22,635",,,,,
33800,NEW YORK                 ,WESTCHESTER,"-857,597","-731,282","-621,646","-637,593","-688,523",,,,,
33900,NEW YORK                 ,WYOMING,"2,866","5,489","8,304","-3,082","-6,901",,,,,
33910,NEW YORK                 ,YATES,"1,815","3,320","5,507","-2,088","-4,227",,,,,
34000,NORTH CAROLINA           ,ALAMANCE,"16,744","14,579","11,517","-46,486","-55,484",,,,,
34010,NORTH CAROLINA           ,ALEXANDER,"5,568","5,194","4,769","-17,363","-21,951",,,,,
34020,NORTH CAROLINA           ,ALLEGHANY,"2,414","2,335","2,327","-6,695","-7,177",,,,,
34030,NORTH CAROLINA           ,ANSON,"5,327","5,762","3,972","-17,774","-19,192",,,,,
34040,NORTH CAROLINA           ,ASHE,"3,878","4,353","2,929","-13,086","-16,868",,,,,
34050,NORTH CAROLINA           ,AVERY,"3,138","2,772","1,832","-8,755","-9,785",,,,,
34060,NORTH CAROLINA           ,BEAUFORT,"10,561","8,650","4,836","-33,861","-43,073",,,,,
34070,NORTH CAROLINA           ,BERTIE,"4,752","4,463","3,809","-13,036","-15,942",,,,,
34080,NORTH CAROLINA           ,BLADEN,"7,897","6,912","5,876","-21,677","-29,459",,,,,
34090,NORTH CAROLINA           ,BRUNSWICK,"24,057","19,406","14,686","-65,597","-80,675",,,,,
34100,NORTH CAROLINA           ,BUNCOMBE,"42,183","35,876","29,854","-122,454","-148,168",,,,,
34110,NORTH CAROLINA           ,BURKE,"17,073","14,753","11,116","-50,894","-59,092",,,,,
34120,NORTH CAROLINA           ,CABARRUS,"20,331","19,557","15,552","-62,779","-75,902",,,,,
34130,NORTH CAROLINA           ,CALDWELL,"13,266","11,997","10,084","-36,377","-43,656",,,,,
34140,NORTH CAROLINA           ,CAMDEN,"2,363","2,662","2,278","-1,866","-2,778",,,,,
34150,NORTH CAROLINA           ,CARTERET,"11,560","9,903","8,014","-32,311","-39,856",,,,,
34160,NORTH CAROLINA           ,CASWELL,"6,209","6,309","6,169","-5,819","-7,331",,,,,
34170,NORTH CAROLINA           ,CATAWBA,"20,782","20,167","17,166","-68,450","-85,600",,,,,
34180,NORTH CAROLINA           ,CHATHAM,"3,954","3,437","2,370","-10,544","-12,180",,,,,
34190,NORTH CAROLINA           ,CHEROKEE,"2,867","3,213","4,389","-16,135","-18,944",,,,,
34200,NORTH CAROLINA           ,CHOWAN,"2,634","2,364","2,439","-6,257","-8,121",,,,,
34210,NORTH CAROLINA           ,CLAY,572,836,"2,574","-6,076","-5,772",,,,,
34220,NORTH CAROLINA           ,CLEVELAND,"22,164","20,222","15,952","-67,371","-80,537",,,,,
34230,NORTH CAROLINA           ,COLUMBUS,"24,555","20,776","16,235","-60,957","-78,590",,,,,
34240,NORTH CAROLINA           ,CRAVEN,"20,525","18,598","15,960","-68,274","-81,400",,,,,
34250,NORTH CAROLINA           ,CUMBERLAND,"44,310","39,383","33,549","-171,083","-209,154",,,,,
34251,NORTH CAROLINA           ,CURRITUCK,"6,325","6,336","5,015","-2,114","-4,492",,,,,
34270,NORTH CAROLINA           ,DARE,"6,574","6,022","4,769","-6,348","-9,642",,,,,
34280,NORTH CAROLINA           ,DAVIDSON,"17,758","16,035","12,913","-50,856","-60,157",,,,,
34290,NORTH CAROLINA           ,DAVIE,"4,792","3,933","2,812","-13,909","-15,840",,,,,
34300,NORTH CAROLINA           ,DUPLIN,"7,561","7,685","5,983","-24,493","-28,444",,,,,
34310,NORTH CAROLINA           ,DURHAM,"22,435","21,135","18,713","-67,414","-83,165",,,,,
34320,NORTH CAROLINA           ,EDGECOMBE,"10,291","9,675","6,976","-31,178","-38,332",,,,,
34330,NORTH CAROLINA           ,FORSYTH,"32,655","28,981","23,776","-90,210","-108,344",,,,,
34340,NORTH CAROLINA           ,FRANKLIN,"7,214","6,703","5,947","-21,972","-29,498",,,,,
34350,NORTH CAROLINA           ,GASTON,"42,069","39,605","31,842","-121,938","-143,136",,,,,
34360,NORTH CAROLINA           ,GATES,"4,383","3,775","3,691","-1,142","-1,981",,,,,
34370,NORTH CAROLINA           ,GRAHAM,"1,548","1,377","1,015","-4,680","-6,427",,,,,
34380,NORTH CAROLINA           ,GRANVILLE,"6,260","6,427","5,368","-18,671","-24,213",,,,,
34390,NORTH CAROLINA           ,GREENE,"3,315","3,078","2,941","-13,490","-15,692",,,,,
34400,NORTH CAROLINA           ,GUILFORD,"44,083","42,478","34,940","-136,628","-174,791",,,,,
34410,NORTH CAROLINA           ,HALIFAX,"13,827","11,992","10,972","-40,027","-48,651",,,,,
34420,NORTH CAROLINA           ,HARNETT,"17,130","16,382","13,044","-57,621","-73,609",,,,,
34430,NORTH CAROLINA           ,HAYWOOD,"10,915","10,318","7,682","-26,867","-35,051",,,,,
34440,NORTH CAROLINA           ,HENDERSON,"16,204","13,468","11,279","-49,242","-56,944",,,,,
34450,NORTH CAROLINA           ,HERTFORD,"6,115","4,876","4,738","-10,539","-15,515",,,,,
34460,NORTH CAROLINA           ,HOKE,"4,144","4,245","3,641","-16,336","-21,694",,,,,
34470,NORTH CAROLINA           ,HYDE,826,554,723,"-1,583","-2,330",,,,,
34480,NORTH CAROLINA           ,IREDELL,"23,049","21,020","16,872","-64,859","-83,681",,,,,
34490,NORTH CAROLINA           ,JACKSON,"4,449","4,150","3,047","-15,197","-15,777",,,,,
34500,NORTH CAROLINA           ,JOHNSTON,"23,703","23,298","20,331","-83,858","-111,514",,,,,
34510,NORTH CAROLINA           ,JONES,"2,385","2,332","2,275","-9,076","-10,738",,,,,
34520,NORTH CAROLINA           ,LEE,"9,157","8,813","7,861","-37,828","-47,902",,,,,
34530,NORTH CAROLINA           ,LENOIR,"15,206","15,806","12,448","-53,607","-66,150",,,,,
34540,NORTH CAROLINA           ,LINCOLN,"12,233","11,544","9,628","-36,745","-41,522",,,,,
34550,NORTH CAROLINA           ,MCDOWELL,"8,700","8,250","6,399","-27,570","-30,644",,,,,
34560,NORTH CAROLINA           ,MACON,"5,345","4,474","3,888","-15,845","-18,162",,,,,
34570,NORTH CAROLINA           ,MADISON,"4,258","4,241","2,937","-12,680","-13,504",,,,,
34580,NORTH CAROLINA           ,MARTIN,"7,243","6,525","5,480","-19,919","-22,400",,,,,
34590,NORTH CAROLINA           ,MECKLENBURG,"71,983","67,068","55,367","-244,980","-293,349",,,,,
34600,NORTH CAROLINA           ,MITCHELL,"3,199","2,538","1,932","-8,998","-12,689",,,,,
34610,NORTH CAROLINA           ,MONTGOMERY,"4,816","4,585","3,758","-12,839","-15,910",,,,,
34620,NORTH CAROLINA           ,MOORE,"14,240","12,338","9,759","-44,677","-55,929",,,,,
34630,NORTH CAROLINA           ,NASH,"19,692","19,432","16,166","-68,773","-80,492",,,,,
34640,NORTH CAROLINA           ,NEW HANOVER,"32,240","29,939","24,225","-100,472","-135,512",,,,,
34650,NORTH CAROLINA           ,NORTHAMPTON,"5,353","4,898","3,289","-12,143","-14,152",,,,,
34660,NORTH CAROLINA           ,ONSLOW,"17,204","15,982","13,027","-56,011","-67,688",,,,,
34670,NORTH CAROLINA           ,ORANGE,"7,364","6,623","5,618","-20,249","-26,439",,,,,
34680,NORTH CAROLINA           ,PAMLICO,"2,259","2,228","1,917","-7,311","-8,930",,,,,
34690,NORTH CAROLINA           ,PASQUOTANK,"9,351","8,841","7,924","-12,180","-16,723",,,,,
34700,NORTH CAROLINA           ,PENDER,"9,949","9,137","7,671","-29,914","-38,150",,,,,
34710,NORTH CAROLINA           ,PERQUIMANS,"3,315","3,542","2,946","-3,854","-5,496",,,,,
34720,NORTH CAROLINA           ,PERSON,"5,084","4,458","3,400","-13,070","-18,599",,,,,
34730,NORTH CAROLINA           ,PITT,"26,140","24,415","20,132","-99,472","-123,636",,,,,
34740,NORTH CAROLINA           ,POLK,"3,792","3,452","2,271","-9,115","-10,616",,,,,
34750,NORTH CAROLINA           ,RANDOLPH,"17,605","16,502","13,423","-53,425","-66,183",,,,,
34760,NORTH CAROLINA           ,RICHMOND,"15,012","14,761","11,575","-46,458","-58,505",,,,,
34770,NORTH CAROLINA           ,ROBESON,"36,894","32,910","27,448","-114,548","-138,500",,,,,
34780,NORTH CAROLINA           ,ROCKINGHAM,"16,575","14,581","12,329","-40,326","-48,332",,,,,
34790,NORTH CAROLINA           ,ROWAN,"22,777","20,473","16,242","-61,948","-71,883",,,,,
34800,NORTH CAROLINA           ,RUTHERFORD,"14,401","12,240","10,035","-43,098","-52,563",,,,,
34810,NORTH CAROLINA           ,SAMPSON,"10,845","9,389","8,308","-33,004","-39,011",,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"9,976","9,131","7,455","-30,243","-36,811",,,,,
34830,NORTH CAROLINA           ,STANLY,"9,300","8,794","7,799","-30,756","-39,382",,,,,
34840,NORTH CAROLINA           ,STOKES,"5,059","4,685","2,969","-14,582","-16,186",,,,,
34850,NORTH CAROLINA           ,SURRY,"12,979","12,224","10,098","-40,790","-48,763",,,,,
34860,NORTH CAROLINA           ,SWAIN,"2,667","2,007","1,511","-7,173","-8,330",,,,,
34870,NORTH CAROLINA           ,TRANSYLVANIA,"5,121","3,616","2,690","-12,248","-13,646",,,,,
34880,NORTH CAROLINA           ,TYRRELL,766,542,538,"-1,542","-2,457",,,,,
34890,NORTH CAROLINA           ,UNION,"16,462","14,601","11,366","-50,990","-60,545",,,,,
34900,NORTH CAROLINA           ,VANCE,"7,571","7,373","5,972","-22,862","-30,813",,,,,
34910,NORTH CAROLINA           ,WAKE,"53,664","52,536","43,257","-202,334","-255,184",,,,,
34920,NORTH CAROLINA           ,WARREN,"2,923","2,932","2,030","-7,382","-9,832",,,,,
34930,NORTH CAROLINA           ,WASHINGTON,"2,080","2,180","1,708","-6,446","-8,352",,,,,
34940,NORTH CAROLINA           ,WATAUGA,"4,596","3,792","3,228","-12,209","-14,448",,,,,
34950,NORTH CAROLINA           ,WAYNE,"22,512","21,418","15,426","-76,467","-92,757",,,,,
34960,NORTH CAROLINA           ,WILKES,"12,393","11,844","10,613","-38,308","-46,442",,,,,
34970,NORTH CAROLINA           ,WILSON,"13,248","11,771","9,667","-44,027","-56,033",,,,,
34980,NORTH CAROLINA           ,YADKIN,"5,895","5,651","4,340","-16,434","-20,117",,,,,
34981,NORTH CAROLINA           ,YANCEY,"3,526","3,050","2,660","-10,380","-11,782",,,,,
35000,NORTH DAKOTA             ,ADAMS,924,828,"1,256",982,45,,,,,
35010,NORTH DAKOTA             ,BARNES,"10,079","8,408","9,724","3,753",395,,,,,
35020,NORTH DAKOTA             ,BENSON,"4,944","6,025","6,409","3,614",260,,,,,
35030,NORTH DAKOTA             ,BILLINGS,41,39,124,60,6,,,,,
35040,NORTH DAKOTA             ,BOTTINEAU,"3,474","3,946","5,238","2,221",170,,,,,
35050,NORTH DAKOTA             ,BOWMAN,656,"1,594","1,220",808,148,,,,,
35060,NORTH DAKOTA             ,BURKE,977,917,777,202,34,,,,,
35070,NORTH DAKOTA             ,BURLEIGH,"67,963","84,208","109,888","58,143","6,304",,,,,
35080,NORTH DAKOTA             ,CASS,"106,092","115,523","147,936","83,901","9,951",,,,,
35090,NORTH DAKOTA             ,CAVALIER,"2,310","1,638","2,670","1,068",143,,,,,
35100,NORTH DAKOTA             ,DICKEY,"2,434","4,203","3,336","1,857",172,,,,,
35110,NORTH DAKOTA             ,DIVIDE,641,778,755,196,57,,,,,
35120,NORTH DAKOTA             ,DUNN,"1,035",904,"1,892","1,614",149,,,,,
35130,NORTH DAKOTA             ,EDDY,"1,348","2,405","2,048","1,030",54,,,,,
35140,NORTH DAKOTA             ,EMMONS,"2,371","3,256","1,857","1,402",148,,,,,
35150,NORTH DAKOTA             ,FOSTER,"1,849","1,919","2,103",888,258,,,,,
35160,NORTH DAKOTA             ,GOLDEN VALLEY,"1,381","1,210","1,844",417,112,,,,,
35170,NORTH DAKOTA             ,GRAND FORKS,"36,873","52,293","69,545","35,119","5,980",,,,,
35180,NORTH DAKOTA             ,GRANT,820,"1,216","1,784",666,142,,,,,
35190,NORTH DAKOTA             ,GRIGGS,"1,494","1,543","1,594","1,032",133,,,,,
35200,NORTH DAKOTA             ,HETTINGER,742,"1,347",614,206,-319,,,,,
35210,NORTH DAKOTA             ,KIDDER,990,"1,397","3,394","1,446",164,,,,,
35220,NORTH DAKOTA             ,LAMOURE,"1,900","2,619","1,664","1,546",204,,,,,
35230,NORTH DAKOTA             ,LOGAN,"1,595","1,582","1,801",915,37,,,,,
